label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
0,,,,,,,,,
1,144.0,43.55634918610404,15.582808399985463,12.068228194397822,0.6326255196538931,144.0,88.39583333333333,151.0,40.0
2,310.0,67.45584412271572,24.75390638682956,16.494643218585125,0.7456435220543799,310.0,89.84193548387097,181.0,44.0
3,245.0,54.8700576850888,18.10418764230944,17.226631721193044,0.3075637963324605,245.0,134.34285714285716,230.0,31.0
4,560.0,98.2842712474619,35.956732571737504,21.363970841383622,0.8043485463431711,560.0,122.56785714285714,255.0,39.0
5,246.0,62.62741699796952,20.978962555644124,15.55172112075956,0.6711729782022215,246.0,100.57317073170732,170.0,35.0
6,232.0,71.79898987322333,32.42175506045694,10.848026543739202,0.9423634550273912,232.0,78.56896551724138,144.0,45.0
7,287.0,62.04163056034261,22.92700821676731,16.012649989080767,0.7156894562258453,287.0,99.36933797909408,202.0,39.0
8,199.0,49.45584412271571,16.549055843166773,15.33134177318362,0.3764968138336619,199.0,94.75879396984924,164.0,46.0
9,245.0,55.45584412271571,19.211014921213053,16.24556852500638,0.5337564944436297,245.0,94.60816326530612,158.0,44.0
10,68.0,36.03553390593274,17.243048997203047,5.229914125918703,0.9528933228458172,68.0,78.23529411764706,118.0,43.0
11,158.0,45.31370849898476,15.280565104622022,13.539840291682417,0.4635276944621839,158.0,97.86708860759494,177.0,42.0
12,258.0,58.2842712474619,18.870613365410627,17.63882429747281,0.355373245050833,258.0,91.30232558139537,161.0,40.0
13,154.0,43.21320343559643,14.225458584946928,13.777071138467196,0.2490915989273411,154.0,80.5909090909091,117.0,39.0
14,281.0,60.2842712474619,19.616350836255226,18.24033593321819,0.3679295331704436,281.0,104.93594306049822,209.0,37.0
15,146.0,43.79898987322333,15.624185753191757,11.982396259209478,0.641750691997861,146.0,82.02054794520548,149.0,47.0
16,265.0,58.04163056034262,20.60206904068044,16.441147144185656,0.6026127092214929,265.0,100.26792452830188,158.0,41.0
17,299.0,64.5269119345812,20.38445290317117,19.04399843155989,0.3566414637353316,299.0,90.94983277591972,221.0,29.0
18,302.0,68.18376618407356,25.718743613501072,15.25568600436167,0.8050744010027099,302.0,89.77152317880795,224.0,38.0
19,266.0,58.04163056034261,19.697971992251645,17.239067394919672,0.4838161543519443,266.0,114.00375939849624,214.0,40.0
20,141.0,43.21320343559643,14.766481987311382,12.175617557432885,0.5657974978712474,141.0,82.77304964539007,124.0,50.0
21,269.0,59.45584412271571,22.213334587589596,15.432694140026705,0.7192521759416195,269.0,102.7360594795539,180.0,44.0
22,253.0,57.698484809834994,19.496542701078223,16.565469490173502,0.5273278466356502,253.0,103.3596837944664,184.0,43.0
23,304.0,63.35533905932738,21.66089823192809,17.94404727650372,0.5601261148057505,304.0,103.9967105263158,166.0,34.0
24,152.0,45.21320343559643,16.857070311112924,11.53060412535806,0.72946153607791,152.0,82.28947368421052,138.0,49.0
25,258.0,58.2842712474619,18.616249678231043,17.710726953000627,0.3080861033019624,258.0,124.4031007751938,220.0,25.0
26,261.0,57.698484809834994,19.431265419905912,17.1211595755656,0.4729039621562609,261.0,117.29501915708812,217.0,31.0
27,146.0,43.79898987322333,16.063907457998315,11.612368637201746,0.6909676521109455,146.0,84.45205479452055,131.0,42.0
28,252.0,58.87005768508881,21.775652729515794,14.783337772355852,0.7342372380545804,252.0,116.3968253968254,217.0,32.0
29,271.0,59.698484809834994,19.43141417859925,17.776101483621023,0.403878700933152,271.0,116.83025830258302,229.0,31.0
30,307.0,63.11269837220809,20.79075219998726,18.90360534726135,0.4162910126965829,307.0,99.10749185667753,175.0,43.0
31,448.0,78.76955262170047,28.107337631604636,20.394914546896917,0.6881080919628039,448.0,100.77455357142856,194.0,37.0
32,386.0,78.07716446627535,27.44528242195857,18.269382921876936,0.746250082872476,386.0,96.0958549222798,178.0,35.0
33,240.0,54.87005768508881,17.858376516111107,17.119589149662904,0.2846525171106431,240.0,105.94166666666666,173.0,43.0
34,299.0,63.4558441227157,21.95354191993729,17.437066300901623,0.6075633672531575,299.0,105.98996655518394,207.0,33.0
35,271.0,60.2842712474619,21.650780466189893,16.014326925436553,0.6729751290672787,271.0,105.22878228782288,180.0,38.0
36,282.0,61.11269837220809,20.80406940435553,17.367348070772753,0.5505452363663462,282.0,112.73049645390071,212.0,33.0
