label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
0,,,,,,,,,
1,68.0,29.65685424949238,11.863528025181957,7.490059642830743,0.775496562530516,68.0,115.54411764705884,209.0,30.0
2,112.0,37.89949493661167,13.90857528341484,10.47630966504078,0.6577610532030626,112.0,96.72321428571428,159.0,32.0
3,29.0,19.656854249492383,9.216670132148066,4.112503193847125,0.8949319198853977,29.0,56.96551724137931,72.0,47.0
4,136.0,44.14213562373095,17.05310319152883,10.705622665691918,0.7783896138017923,136.0,105.63970588235294,194.0,39.0
5,272.0,60.87005768508881,22.81691209728724,15.250812044589878,0.7438024893274021,272.0,94.51470588235294,212.0,28.0
6,262.0,60.52691193458118,19.731460383992022,17.33818659824861,0.4773601784457651,262.0,103.6793893129771,214.0,28.0
7,20.0,13.65685424949238,5.215361924162119,4.795831523312719,0.3929526239966882,20.0,79.8,105.0,61.0
8,397.0,73.35533905932738,25.0883515203087,20.21333456901556,0.5923428112788612,397.0,90.8942065491184,164.0,33.0
9,246.0,56.2842712474619,19.57408275261172,16.034242716554665,0.5735696644243595,246.0,90.26016260162602,165.0,32.0
10,230.0,53.698484809834994,17.89701698903076,16.39030086601418,0.401607508829389,230.0,119.71739130434784,229.0,24.0
11,287.0,61.11269837220809,20.93650751611079,17.560588136332107,0.5445098984537792,287.0,98.71080139372822,198.0,33.0
12,283.0,59.698484809834994,20.19783999845612,17.83000107344387,0.4698097066614709,283.0,85.75971731448763,141.0,40.0
13,279.0,59.698484809834994,20.036041837646213,17.738961256831466,0.4649202253103167,279.0,99.05017921146954,208.0,32.0
14,119.0,43.31370849898476,18.54361219061249,8.5137949631364,0.8883728180365461,119.0,100.90756302521008,185.0,30.0
15,273.0,61.698484809834994,21.152297403820988,16.51904768905325,0.6245840269842522,273.0,101.7912087912088,192.0,31.0
16,272.0,60.87005768508881,21.85331679323712,15.98149265300827,0.6820479910565428,272.0,89.15808823529412,169.0,33.0
17,133.0,40.62741699796952,14.424502984247011,11.743493129991172,0.5806756042940887,133.0,98.29323308270676,176.0,33.0
18,457.0,79.94112549695427,30.558515604669285,19.190777958481803,0.7782125419382562,457.0,96.00437636761488,233.0,33.0
19,257.0,57.698484809834994,20.52780291369068,15.945545304183316,0.629774537467808,257.0,103.1011673151751,229.0,34.0
