label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
0,,,,,,,,,
1,53.0,28.899494936611667,12.17492211839505,5.937178580415332,0.8730356489632575,53.0,71.75471698113208,102.0,40.0
2,75.0,34.86396103067893,15.28933696168914,6.448131317998143,0.9067166162625704,75.0,50.333333333333336,80.0,36.0
3,72.0,35.89949493661167,15.134952428295204,6.638217459726956,0.8986815099343678,72.0,46.36111111111112,85.0,30.0
4,94.0,35.31370849898477,12.044547686118776,10.240075987693276,0.5264864450300717,94.0,70.72340425531915,99.0,37.0
5,80.0,37.89949493661167,17.38600433750281,6.1259165172513885,0.9358692132799836,80.0,80.6625,140.0,27.0
6,128.0,41.55634918610404,14.943778504100598,11.06951082739797,0.6717876652513266,128.0,59.2578125,124.0,30.0
7,216.0,53.11269837220809,17.34186802284833,15.954829853228242,0.3918762217812471,216.0,73.47685185185185,124.0,36.0
8,279.0,60.04163056034261,19.088281250298603,18.67440477857392,0.2071094820513023,279.0,68.6989247311828,124.0,29.0
9,249.0,57.45584412271571,19.188238554940632,16.60034459023386,0.5015455510318582,249.0,80.34939759036145,140.0,24.0
10,397.0,73.35533905932738,25.056092567318643,20.209020826824847,0.5911642807939391,397.0,77.544080604534,151.0,27.0
11,299.0,62.76955262170047,20.47345230494997,18.731326835679752,0.4036622528936605,299.0,63.33779264214047,116.0,29.0
12,559.0,89.01219330881975,32.36729755367305,22.05281658126989,0.731976221941364,559.0,76.02146690518784,157.0,29.0
13,642.0,118.46803743153546,49.40611183168626,18.134558768522247,0.9302008506856528,642.0,70.2165109034268,144.0,24.0
14,238.0,54.87005768508881,17.98074770287156,16.90112457242549,0.341293672601963,238.0,84.83193277310924,167.0,22.0
15,129.0,41.21320343559643,13.777515989163692,11.956912068574884,0.4968142835109175,129.0,82.12403100775194,151.0,30.0
16,104.0,35.55634918610404,13.557678727017992,9.748235990753068,0.6949898515669791,104.0,61.95192307692308,116.0,33.0
17,267.0,58.2842712474619,20.227888956518985,16.851679703223375,0.5531354001147125,267.0,73.2247191011236,140.0,36.0
18,259.0,68.2842712474619,28.97448426487611,12.328589406721823,0.904959295036935,259.0,70.59073359073359,191.0,22.0
19,208.0,52.87005768508881,18.50491127317165,14.461584130958071,0.6239055139264473,208.0,74.71634615384616,127.0,19.0
20,287.0,61.941125496954285,20.08871785527388,18.47502012095105,0.3926887297713648,287.0,68.71080139372822,120.0,30.0
21,91.0,33.55634918610404,13.209655084443042,8.804378932457404,0.7454952964235532,91.0,54.13186813186813,72.0,37.0
22,282.0,59.698484809834994,20.06332241377709,17.947186191482263,0.4470136641924961,282.0,78.80496453900709,122.0,30.0
23,117.0,39.21320343559643,14.39574350038404,10.358659863829793,0.6944260516180071,117.0,92.6153846153846,183.0,12.0
24,211.0,52.62741699796952,17.501777863819047,15.64137381217353,0.4486610548832532,211.0,58.82464454976304,113.0,37.0
25,232.0,55.45584412271571,20.33128765641764,14.602132506661729,0.6958264934706077,232.0,73.52155172413794,128.0,36.0
26,310.0,64.2842712474619,22.66244205998984,17.452610573187354,0.6379091248826142,310.0,75.90967741935484,147.0,26.0
27,277.0,60.2842712474619,21.64029578773337,16.319162665436195,0.6567481732234296,277.0,82.49097472924188,147.0,28.0
28,268.0,59.94112549695428,19.88874089747752,17.53375713048085,0.4720120175603193,268.0,77.1044776119403,159.0,24.0
29,233.0,55.698484809834994,18.632337155978043,15.958971242647864,0.5161136716891833,233.0,63.09012875536481,117.0,33.0
30,255.0,59.11269837220809,19.02434801683504,17.814131010436352,0.3509721767403787,255.0,76.08627450980393,173.0,26.0
31,283.0,62.8700576850888,22.55328892471896,16.06192627848163,0.7020002749293848,283.0,74.59363957597174,110.0,29.0
32,104.0,39.31370849898476,16.247492860271368,8.511289718867983,0.8518089929570276,104.0,77.82692307692308,117.0,29.0
33,313.0,65.94112549695427,21.528451388677716,18.74211221559668,0.4920373304010573,313.0,63.24920127795527,130.0,33.0
34,541.0,86.18376618407356,30.25962442126657,22.890752822719357,0.6540186561084889,541.0,81.87060998151571,146.0,26.0
35,282.0,60.2842712474619,20.64052275987105,17.441955898960074,0.5347116273388134,282.0,82.44680851063829,156.0,28.0
36,255.0,58.52691193458119,20.194727144509116,16.19741011294638,0.5972416521903294,255.0,75.6,157.0,33.0
37,285.0,60.87005768508881,20.979083057491856,17.45816846759454,0.5545202438220997,285.0,71.67017543859649,151.0,29.0
38,250.0,57.698484809834994,19.99226702926419,15.948878676276772,0.6029851859303466,250.0,69.616,141.0,26.0
39,289.0,66.18376618407356,22.485023162751176,16.859701233599843,0.6616428218863324,289.0,79.68166089965398,165.0,27.0
40,290.0,61.11269837220809,20.919378739855613,17.67443849896839,0.5349503016839063,290.0,67.9448275862069,128.0,28.0
41,216.0,58.73401871576773,20.6126329734282,13.690823016875976,0.747558705785601,216.0,62.77777777777778,124.0,30.0
42,533.0,91.84062043356596,34.020077293635,20.357791717841188,0.8011936076128993,533.0,74.1594746716698,163.0,30.0
43,276.0,59.698484809834994,20.018179339674116,17.65583451904797,0.4712680699897767,276.0,68.70289855072464,143.0,34.0
44,209.0,58.8700576850888,23.93893020558748,11.777079597852486,0.8706158318590019,209.0,71.10047846889952,136.0,26.0
45,254.0,56.87005768508881,20.03393713583892,16.19219027582681,0.5888558866407368,254.0,73.94881889763779,124.0,33.0
46,188.0,52.14213562373095,19.77236840415591,12.697067061838256,0.7665688119363636,188.0,74.57978723404256,110.0,33.0
47,249.0,57.11269837220809,20.13168379023323,15.855629099164776,0.6161922549164113,249.0,72.34939759036145,153.0,34.0
48,240.0,56.2842712474619,19.875901086060413,15.466575086489948,0.628069587970103,240.0,71.22083333333333,110.0,33.0
49,328.0,67.94112549695429,21.916157488817152,19.610901416552533,0.4464375968563948,328.0,68.88719512195122,129.0,26.0
50,299.0,67.35533905932738,20.990948576089966,18.564352584434545,0.4667335508148417,299.0,68.82943143812709,146.0,26.0
