label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
0,,,,,,,,,
1,121.0,40.14213562373095,13.86010408240786,11.652891139294807,0.5414225616549287,121.0,51.16528925619835,67.0,36.0
2,22.0,16.621320343559642,10.685028197161031,2.8129729920446884,0.9647240913553414,22.0,53.77272727272727,88.0,40.0
3,36.0,23.86396103067893,11.506430741842944,4.183692884411195,0.9315567105792216,36.0,50.333333333333336,69.0,36.0
4,146.0,49.3492424049175,19.988538466350725,9.946058686930966,0.8674134494079438,146.0,65.91780821917808,98.0,29.0
5,126.0,42.48528137423857,14.730092896719386,11.398855743398292,0.6333711211247568,126.0,56.75396825396825,86.0,35.0
6,189.0,48.87005768508881,18.16038074422224,13.273809568335176,0.6824617320209659,189.0,60.216931216931215,92.0,33.0
7,268.0,58.87005768508881,20.122872299918534,16.96747295539499,0.5376103638776344,268.0,62.399253731343286,126.0,31.0
8,173.0,49.62741699796952,16.432503999117465,13.760494462594382,0.5465984272002357,173.0,51.23121387283237,76.0,31.0
9,555.0,93.49747468305831,36.102126903478,20.1383360648753,0.8299647920234571,555.0,66.72612612612613,135.0,26.0
10,24.0,18.82842712474619,10.828182268259996,2.9345493481028613,0.9625764365044792,24.0,56.333333333333336,91.0,31.0
11,268.0,60.52691193458119,21.53648036341468,16.052695587039683,0.6666484502499319,268.0,72.77611940298507,137.0,26.0
12,221.0,53.21320343559643,17.615177696545683,16.002443357537686,0.4180015351319531,221.0,65.14932126696833,142.0,26.0
13,305.0,65.698484809835,24.195214597242924,16.2174151716691,0.7421140165486236,305.0,63.84590163934426,145.0,26.0
14,243.0,56.04163056034261,18.31534851450153,16.929250583810845,0.381617303029359,243.0,69.6954732510288,138.0,27.0
15,362.0,83.11269837220809,34.13371154342476,14.757069122909504,0.901714875677749,362.0,64.75414364640883,101.0,29.0
16,552.0,89.01219330881975,33.00972465275989,21.53413643335057,0.7579115320959873,552.0,84.15398550724638,161.0,27.0
17,302.0,65.94112549695427,21.072983751770582,18.737159533549928,0.4576051637737133,302.0,55.57947019867549,114.0,31.0
18,269.0,59.11269837220809,20.26087566435129,16.969208644127725,0.5463824567270631,269.0,83.56877323420075,166.0,26.0
19,317.0,69.94112549695427,25.42368581249397,16.176999432993114,0.7714446886046961,317.0,67.61829652996846,140.0,27.0
20,570.0,90.91168824543142,33.4609398887483,21.900536760079856,0.7560529049610044,570.0,70.73157894736842,136.0,28.0
21,282.0,61.112698372208094,20.27129822526997,17.76874952015734,0.481315927122187,282.0,66.44326241134752,116.0,31.0
22,286.0,60.2842712474619,20.153200928157425,18.132094217938764,0.4364822495012384,286.0,84.0979020979021,189.0,22.0
23,255.0,60.04163056034261,22.101638663197143,14.883132525142225,0.7392828964184952,255.0,57.77254901960784,116.0,32.0
24,286.0,60.62741699796952,20.89638153880861,17.5195370119915,0.5450546568905247,286.0,81.48601398601399,196.0,22.0
25,401.0,75.84062043356595,25.58417885009821,20.310764057823025,0.6080746536311826,401.0,88.96259351620948,227.0,28.0
26,171.0,47.21320343559643,16.607258877182737,13.129421528532246,0.6123545097593364,171.0,63.941520467836256,112.0,31.0
27,150.0,43.79898987322333,14.468757896277506,13.367999120828175,0.3825816605045979,150.0,56.16666666666666,83.0,35.0
28,445.0,77.35533905932738,26.275411460072363,21.655966654198235,0.5663114253083676,445.0,88.39775280898877,190.0,28.0
29,165.0,45.79898987322333,15.999916225622243,13.130592187889263,0.5714077439238551,165.0,57.13939393939394,107.0,32.0
30,288.0,62.11269837220809,21.351427705969343,17.298153162057485,0.5862036045727773,288.0,67.125,116.0,22.0
31,454.0,79.35533905932738,28.12028497286351,20.622747180805334,0.6798230492186549,454.0,89.22687224669603,190.0,28.0
32,475.0,101.49137802864846,38.44453034789061,18.401134341552957,0.8780106186279181,475.0,61.04210526315789,158.0,29.0
33,13.0,10.82842712474619,6.838803314120883,2.5372957696108687,0.9286270393099976,13.0,44.30769230769231,48.0,39.0
34,267.0,59.11269837220809,20.191369585470078,17.032366883174365,0.5370555424648177,267.0,70.1498127340824,143.0,27.0
35,107.0,41.79898987322333,16.192509779648983,9.309941870805172,0.818186013183215,107.0,60.6822429906542,108.0,24.0
36,309.0,63.698484809834994,22.079383208897116,17.949004434171258,0.5823606893781308,309.0,69.01941747572816,118.0,30.0
37,324.0,66.87005768508881,22.597347718544693,18.57035603604828,0.5697852726158619,324.0,62.27777777777778,132.0,24.0
38,309.0,65.94112549695429,21.27091302329935,18.88403820939976,0.4602547089672418,309.0,76.6537216828479,131.0,22.0
39,295.0,61.11269837220809,20.18369806985945,18.63768962144367,0.3838315928171897,295.0,69.34237288135593,138.0,32.0
40,305.0,62.52691193458118,20.933087645709584,18.716761072100635,0.4478208936987705,305.0,68.21639344262294,135.0,29.0
41,309.0,94.07716446627536,31.77447463114118,16.557803413840237,0.8534932339362388,309.0,69.32686084142395,147.0,27.0
42,211.0,53.45584412271571,19.883537720584435,13.543611462267975,0.732146710622725,211.0,59.84834123222749,93.0,35.0
43,200.0,54.38477631085024,20.362838987742865,13.011532898135378,0.7692198383114089,200.0,79.715,214.0,26.0
44,137.0,41.21320343559643,13.533569890160264,12.889801297025985,0.3047520498194101,137.0,65.24087591240875,115.0,33.0
45,275.0,62.2842712474619,21.79885171116478,16.43146551942251,0.6571306984230441,275.0,79.82545454545455,205.0,23.0
46,272.0,60.2842712474619,20.49911009777288,16.97229390170613,0.5607979122628294,272.0,79.38602941176471,153.0,23.0
47,311.0,64.2842712474619,21.21572120624328,18.76457292630164,0.4666056409723335,311.0,62.80064308681672,97.0,31.0
48,256.0,56.2842712474619,19.363219147182924,16.92550521195877,0.4857352932933281,256.0,88.10546875,197.0,23.0
49,194.0,49.45584412271571,16.49294998392099,15.062968026233378,0.4072933755327321,194.0,56.54639175257732,82.0,34.0
50,301.0,62.87005768508881,20.579751007016213,18.83768951410597,0.4026575391990637,301.0,70.74086378737542,114.0,28.0
51,268.0,58.04163056034262,19.578730630687076,17.576218989477468,0.4405663588233229,268.0,81.19029850746269,232.0,29.0
52,299.0,62.2842712474619,20.11863928340572,19.016166799786102,0.3264877330983425,299.0,65.58528428093645,102.0,34.0
53,238.0,56.2842712474619,20.330326922253366,14.996354400677085,0.6752000176497024,238.0,88.84873949579831,201.0,21.0
54,299.0,63.941125496954285,22.0930020269517,17.42843793298774,0.6145640896992443,299.0,73.89632107023411,145.0,26.0
55,553.0,87.49747468305833,27.90004294497121,25.50386968830201,0.4054532397696972,553.0,79.33453887884268,182.0,24.0
56,94.0,36.72792206135785,14.370607991172127,8.734236858817944,0.7941017929778976,94.0,54.87234042553192,74.0,36.0
57,288.0,60.76955262170047,19.432827879333445,19.02163424733431,0.2046258783693617,288.0,70.78125,180.0,31.0
58,308.0,62.76955262170047,21.425895910097424,18.35685599582046,0.5157149108456655,308.0,84.43831168831169,203.0,25.0
59,290.0,61.112698372208094,20.28879834790059,18.225814375118503,0.439343665350267,290.0,75.52068965517242,147.0,29.0
60,435.0,87.25483399593904,35.25961590981694,16.917596983288938,0.8773773729437128,435.0,71.37011494252873,192.0,28.0
61,183.0,48.04163056034261,17.128388681103594,13.595237778944972,0.6082761969515043,183.0,67.91803278688525,113.0,30.0
62,473.0,81.35533905932738,27.84613870524189,22.1343292792118,0.6067671096748458,473.0,67.41649048625793,124.0,26.0
63,9.0,8.207106781186548,5.971098560847527,1.8593259767334247,0.9502829948133152,9.0,44.44444444444444,49.0,41.0
64,212.0,57.11269837220809,19.576181641728752,14.282154862019302,0.6839083234915316,212.0,58.24528301886792,106.0,26.0
